model	fcst_var	fcst_lead	fcst_thresh	interp_pnts	count	fss
NAMnest_mem000	REFC	000000	>=20	361	31	0.6365412903225806
NAMnest_mem000	REFC	010000	>=20	361	31	0.60968
NAMnest_mem000	REFC	020000	>=20	361	31	0.5819264516129032
NAMnest_mem000	REFC	030000	>=20	361	31	0.5542551612903226
NAMnest_mem000	REFC	040000	>=20	361	31	0.5338345161290323
NAMnest_mem000	REFC	050000	>=20	361	31	0.5160309677419355
NAMnest_mem000	REFC	060000	>=20	361	31	0.5147951612903225
NAMnest_mem000	REFC	070000	>=20	361	31	0.5131196774193548
NAMnest_mem000	REFC	080000	>=20	361	31	0.511603870967742
NAMnest_mem000	REFC	090000	>=20	361	31	0.5050716129032259
NAMnest_mem000	REFC	100000	>=20	361	31	0.49423419354838716
NAMnest_mem000	REFC	110000	>=20	361	31	0.48179161290322575
NAMnest_mem000	REFC	120000	>=20	361	31	0.4751642580645162
NAMnest_mem000	REFC	130000	>=20	361	31	0.4671264516129032
NAMnest_mem000	REFC	140000	>=20	361	31	0.45908387096774195
NAMnest_mem000	REFC	150000	>=20	361	31	0.4491241935483872
NAMnest_mem000	REFC	160000	>=20	361	31	0.4446539032258064
NAMnest_mem000	REFC	170000	>=20	361	31	0.43846677419354835
NAMnest_mem000	REFC	180000	>=20	361	31	0.42962
NAMnest_mem000	REFC	190000	>=20	361	31	0.42937064516129037
NAMnest_mem000	REFC	200000	>=20	361	31	0.43150419354838715
NAMnest_mem000	REFC	210000	>=20	361	31	0.435144193548387
NAMnest_mem000	REFC	220000	>=20	361	31	0.4297603225806452
NAMnest_mem000	REFC	230000	>=20	361	31	0.4217348387096775
NAMnest_mem000	REFC	240000	>=20	361	31	0.4148464516129032
NAMnest_mem000	REFC	250000	>=20	361	31	0.41361000000000003
NAMnest_mem000	REFC	260000	>=20	361	31	0.4110577419354839
NAMnest_mem000	REFC	270000	>=20	361	31	0.4088600000000001
NAMnest_mem000	REFC	280000	>=20	361	31	0.403208064516129
NAMnest_mem000	REFC	290000	>=20	361	31	0.4012754838709678
NAMnest_mem000	REFC	300000	>=20	361	31	0.40069612903225804
NAMnest_mem000	REFC	310000	>=20	361	31	0.3876951612903226
NAMnest_mem000	REFC	320000	>=20	361	31	0.37047387096774187
NAMnest_mem000	REFC	330000	>=20	361	31	0.3622782580645161
NAMnest_mem000	REFC	340000	>=20	361	31	0.35138838709677417
NAMnest_mem000	REFC	350000	>=20	361	31	0.33737258064516124
NAMnest_mem000	REFC	360000	>=20	361	31	0.3379348387096774
NAMnest_mem000	REFC	370000	>=20	361	31	0.3355959032258065
NAMnest_mem000	REFC	380000	>=20	361	31	0.32984845161290327
NAMnest_mem000	REFC	390000	>=20	361	31	0.3275458064516129
NAMnest_mem000	REFC	400000	>=20	361	31	0.3203190322580645
NAMnest_mem000	REFC	410000	>=20	361	31	0.31471354838709686
NAMnest_mem000	REFC	420000	>=20	361	31	0.3185293548387096
NAMnest_mem000	REFC	430000	>=20	361	31	0.3284232258064516
NAMnest_mem000	REFC	440000	>=20	361	31	0.33596161290322585
NAMnest_mem000	REFC	450000	>=20	361	31	0.3480729032258065
NAMnest_mem000	REFC	460000	>=20	361	31	0.3411303225806452
NAMnest_mem000	REFC	470000	>=20	361	31	0.34260483870967745
NAMnest_mem000	REFC	480000	>=20	361	31	0.3428906451612903
NAMnest_mem000	REFC	490000	>=20	361	31	0.3326309677419355
NAMnest_mem000	REFC	500000	>=20	361	31	0.3344822580645162
NAMnest_mem000	REFC	510000	>=20	361	31	0.32948
NAMnest_mem000	REFC	520000	>=20	361	31	0.3263335483870968
NAMnest_mem000	REFC	530000	>=20	361	31	0.3243883870967743
NAMnest_mem000	REFC	540000	>=20	361	31	0.324853870967742
NAMnest_mem000	REFC	550000	>=20	361	31	0.31936387096774194
NAMnest_mem000	REFC	560000	>=20	361	31	0.31345612903225806
NAMnest_mem000	REFC	570000	>=20	361	31	0.31288225806451614
NAMnest_mem000	REFC	580000	>=20	361	31	0.3037825806451612
NAMnest_mem000	REFC	590000	>=20	361	31	0.29303258064516124
NAMnest_mem000	REFC	600000	>=20	361	31	0.2873217419354838
