model	fcst_var	fcst_lead	fcst_thresh	interp_pnts	count	fss
NAMnest_mem000	REFC	000000	>=20	81	31	0.5453338709677419
NAMnest_mem000	REFC	010000	>=20	81	31	0.5147496774193548
NAMnest_mem000	REFC	020000	>=20	81	31	0.4911722580645162
NAMnest_mem000	REFC	030000	>=20	81	31	0.4689067741935484
NAMnest_mem000	REFC	040000	>=20	81	31	0.45288354838709677
NAMnest_mem000	REFC	050000	>=20	81	31	0.43806064516129034
NAMnest_mem000	REFC	060000	>=20	81	31	0.4403512903225806
NAMnest_mem000	REFC	070000	>=20	81	31	0.43958516129032255
NAMnest_mem000	REFC	080000	>=20	81	31	0.4387312903225807
NAMnest_mem000	REFC	090000	>=20	81	31	0.433158064516129
NAMnest_mem000	REFC	100000	>=20	81	31	0.42517
NAMnest_mem000	REFC	110000	>=20	81	31	0.41480096774193553
NAMnest_mem000	REFC	120000	>=20	81	31	0.40900267741935487
NAMnest_mem000	REFC	130000	>=20	81	31	0.40130096774193547
NAMnest_mem000	REFC	140000	>=20	81	31	0.39435845161290317
NAMnest_mem000	REFC	150000	>=20	81	31	0.3854638387096775
NAMnest_mem000	REFC	160000	>=20	81	31	0.38039267741935484
NAMnest_mem000	REFC	170000	>=20	81	31	0.37165038709677417
NAMnest_mem000	REFC	180000	>=20	81	31	0.3610673225806451
NAMnest_mem000	REFC	190000	>=20	81	31	0.3570287096774193
NAMnest_mem000	REFC	200000	>=20	81	31	0.3553093548387097
NAMnest_mem000	REFC	210000	>=20	81	31	0.35568129032258067
NAMnest_mem000	REFC	220000	>=20	81	31	0.3493532258064517
NAMnest_mem000	REFC	230000	>=20	81	31	0.3432987096774193
NAMnest_mem000	REFC	240000	>=20	81	31	0.3397022580645161
NAMnest_mem000	REFC	250000	>=20	81	31	0.34043225806451616
NAMnest_mem000	REFC	260000	>=20	81	31	0.340543870967742
NAMnest_mem000	REFC	270000	>=20	81	31	0.34112000000000003
NAMnest_mem000	REFC	280000	>=20	81	31	0.33913999999999994
NAMnest_mem000	REFC	290000	>=20	81	31	0.3392425806451613
NAMnest_mem000	REFC	300000	>=20	81	31	0.3411087096774194
NAMnest_mem000	REFC	310000	>=20	81	31	0.33002032258064523
NAMnest_mem000	REFC	320000	>=20	81	31	0.31576112903225806
NAMnest_mem000	REFC	330000	>=20	81	31	0.30818425806451616
NAMnest_mem000	REFC	340000	>=20	81	31	0.29934070967741944
NAMnest_mem000	REFC	350000	>=20	81	31	0.28688461290322576
NAMnest_mem000	REFC	360000	>=20	81	31	0.28837748387096773
NAMnest_mem000	REFC	370000	>=20	81	31	0.28702116129032257
NAMnest_mem000	REFC	380000	>=20	81	31	0.28237054838709674
NAMnest_mem000	REFC	390000	>=20	81	31	0.279817
NAMnest_mem000	REFC	400000	>=20	81	31	0.27253580645161296
NAMnest_mem000	REFC	410000	>=20	81	31	0.2657956129032258
NAMnest_mem000	REFC	420000	>=20	81	31	0.2662067741935484
NAMnest_mem000	REFC	430000	>=20	81	31	0.27209709677419347
NAMnest_mem000	REFC	440000	>=20	81	31	0.276248064516129
NAMnest_mem000	REFC	450000	>=20	81	31	0.28426161290322577
NAMnest_mem000	REFC	460000	>=20	81	31	0.27673451612903227
NAMnest_mem000	REFC	470000	>=20	81	31	0.2787195483870967
NAMnest_mem000	REFC	480000	>=20	81	31	0.2804087096774193
NAMnest_mem000	REFC	490000	>=20	81	31	0.27295838709677417
NAMnest_mem000	REFC	500000	>=20	81	31	0.2765912903225806
NAMnest_mem000	REFC	510000	>=20	81	31	0.27478387096774193
NAMnest_mem000	REFC	520000	>=20	81	31	0.27349645161290326
NAMnest_mem000	REFC	530000	>=20	81	31	0.27390290322580646
NAMnest_mem000	REFC	540000	>=20	81	31	0.2765677419354839
NAMnest_mem000	REFC	550000	>=20	81	31	0.2711012903225806
NAMnest_mem000	REFC	560000	>=20	81	31	0.2667357741935484
NAMnest_mem000	REFC	570000	>=20	81	31	0.2656820322580645
NAMnest_mem000	REFC	580000	>=20	81	31	0.2587497419354839
NAMnest_mem000	REFC	590000	>=20	81	31	0.24957209677419354
NAMnest_mem000	REFC	600000	>=20	81	31	0.24449877419354843
