model	fcst_var	fcst_lead	fcst_thresh	interp_pnts	count	fss
NAMnest_mem000	REFC	000000	>=30	729	31	0.558528064516129
NAMnest_mem000	REFC	010000	>=30	729	31	0.540455806451613
NAMnest_mem000	REFC	020000	>=30	729	31	0.487143870967742
NAMnest_mem000	REFC	030000	>=30	729	31	0.45595096774193555
NAMnest_mem000	REFC	040000	>=30	729	31	0.4242416129032258
NAMnest_mem000	REFC	050000	>=30	729	31	0.40242838709677425
NAMnest_mem000	REFC	060000	>=30	729	31	0.4078869032258064
NAMnest_mem000	REFC	070000	>=30	729	31	0.39941541935483865
NAMnest_mem000	REFC	080000	>=30	729	31	0.38506241935483865
NAMnest_mem000	REFC	090000	>=30	729	31	0.3831662903225807
NAMnest_mem000	REFC	100000	>=30	729	31	0.3835655161290323
NAMnest_mem000	REFC	110000	>=30	729	31	0.3840508387096775
NAMnest_mem000	REFC	120000	>=30	729	31	0.3814615161290323
NAMnest_mem000	REFC	130000	>=30	729	31	0.3669954193548387
NAMnest_mem000	REFC	140000	>=30	729	31	0.3633949677419355
NAMnest_mem000	REFC	150000	>=30	729	31	0.3503850967741935
NAMnest_mem000	REFC	160000	>=30	729	31	0.3458347096774193
NAMnest_mem000	REFC	170000	>=30	729	31	0.3402015806451612
NAMnest_mem000	REFC	180000	>=30	729	31	0.34655167741935483
NAMnest_mem000	REFC	190000	>=30	729	31	0.3455416129032258
NAMnest_mem000	REFC	200000	>=30	729	31	0.33551967741935484
NAMnest_mem000	REFC	210000	>=30	729	31	0.33153903225806447
NAMnest_mem000	REFC	220000	>=30	729	31	0.33562741935483875
NAMnest_mem000	REFC	230000	>=30	729	31	0.32293999999999995
NAMnest_mem000	REFC	240000	>=30	729	31	0.31289580645161297
NAMnest_mem000	REFC	250000	>=30	729	31	0.30577580645161295
NAMnest_mem000	REFC	260000	>=30	729	31	0.29711419354838703
NAMnest_mem000	REFC	270000	>=30	729	31	0.28905290322580646
NAMnest_mem000	REFC	280000	>=30	729	31	0.281502
NAMnest_mem000	REFC	290000	>=30	729	31	0.2755134838709678
NAMnest_mem000	REFC	300000	>=30	729	31	0.26360064516129034
NAMnest_mem000	REFC	310000	>=30	729	31	0.254841064516129
NAMnest_mem000	REFC	320000	>=30	729	31	0.24516825806451611
NAMnest_mem000	REFC	330000	>=30	729	31	0.23747280645161292
NAMnest_mem000	REFC	340000	>=30	729	31	0.22518354838709675
NAMnest_mem000	REFC	350000	>=30	729	31	0.20616880645161292
NAMnest_mem000	REFC	360000	>=30	729	31	0.2017714193548387
NAMnest_mem000	REFC	370000	>=30	729	31	0.20775893548387098
NAMnest_mem000	REFC	380000	>=30	729	31	0.20780291612903223
NAMnest_mem000	REFC	390000	>=30	729	31	0.20266245161290325
NAMnest_mem000	REFC	400000	>=30	729	31	0.19714992258064518
NAMnest_mem000	REFC	410000	>=30	729	31	0.19150987096774197
NAMnest_mem000	REFC	420000	>=30	729	31	0.19716790322580646
NAMnest_mem000	REFC	430000	>=30	729	31	0.21166287096774195
NAMnest_mem000	REFC	440000	>=30	729	31	0.22079909677419354
NAMnest_mem000	REFC	450000	>=30	729	31	0.22916206451612903
NAMnest_mem000	REFC	460000	>=30	729	31	0.22547838709677417
NAMnest_mem000	REFC	470000	>=30	729	31	0.21803961290322577
NAMnest_mem000	REFC	480000	>=30	729	31	0.22093380645161295
NAMnest_mem000	REFC	490000	>=30	729	31	0.21926332258064518
NAMnest_mem000	REFC	500000	>=30	729	31	0.2178881612903226
NAMnest_mem000	REFC	510000	>=30	729	31	0.2227496774193548
NAMnest_mem000	REFC	520000	>=30	729	31	0.2083514516129032
NAMnest_mem000	REFC	530000	>=30	729	31	0.20361541935483873
NAMnest_mem000	REFC	540000	>=30	729	31	0.2133193870967742
NAMnest_mem000	REFC	550000	>=30	729	31	0.21106377419354838
NAMnest_mem000	REFC	560000	>=30	729	31	0.20923596774193548
NAMnest_mem000	REFC	570000	>=30	729	31	0.1990152258064516
NAMnest_mem000	REFC	580000	>=30	729	31	0.1924576451612903
NAMnest_mem000	REFC	590000	>=30	729	31	0.18907274193548387
NAMnest_mem000	REFC	600000	>=30	729	31	0.17996622580645158
