date	fcst_lead	member	rmse	bias
2022-05-01 00:00:00	8	ens_5	1.355221503320216	-0.2719585848513154
2022-05-01 00:00:00	8	ens_6	1.3517768192069957	-0.2429286647608376
2022-05-01 00:00:00	8	ens_7	1.3958180827972095	-0.37566291687524206
2022-05-01 00:00:00	8	ens_8	1.3584806898821287	-0.31727573177118923
2022-05-01 00:00:00	8	ens_9	1.3317758316852049	-0.3482696390475948
2022-05-01 00:00:00	9	ens_0	1.3188407616785895	-0.29769713345319593
2022-05-01 00:00:00	9	ens_1	1.3514576736459836	-0.3865828128762878
2022-05-01 00:00:00	9	ens_2	1.3333021745543905	-0.2562590022544431
2022-05-01 00:00:00	9	ens_3	1.3626393502129588	-0.3696679284582328
2022-05-01 00:00:00	9	ens_4	1.3897440612565237	-0.3166856850622295
2022-05-01 00:00:00	9	ens_5	1.39279780927709	-0.2860890263837695
2022-05-01 00:00:00	9	ens_6	1.3921595647671792	-0.2649711303292854
2022-05-01 00:00:00	9	ens_7	1.4292492083506008	-0.392631340548151
2022-05-01 00:00:00	9	ens_8	1.3890772361466137	-0.3397421487845141
2022-05-01 00:00:00	9	ens_9	1.3645602732606426	-0.37689770882371443
2022-05-01 00:00:00	10	ens_0	1.3576804643912668	-0.3112553941662686
2022-05-01 00:00:00	10	ens_1	1.3969986745183172	-0.3909615324583294
2022-05-01 00:00:00	10	ens_2	1.3759686661459336	-0.2619820396408532
2022-05-01 00:00:00	10	ens_3	1.4084678266692534	-0.37778401033978026
2022-05-01 00:00:00	10	ens_4	1.4346729533222498	-0.3263147635645729
2022-05-01 00:00:00	10	ens_5	1.4378952540745578	-0.28782056805389017
2022-05-01 00:00:00	10	ens_6	1.4374991949789433	-0.27064625219853417
2022-05-01 00:00:00	10	ens_7	1.4629530561753623	-0.3956739295518302
2022-05-01 00:00:00	10	ens_8	1.4281201435125817	-0.35238096960541376
2022-05-01 00:00:00	10	ens_9	1.4031700296275587	-0.3890548970307683
2022-05-01 00:00:00	11	ens_0	1.3704483537829704	-0.30067181647535535
2022-05-01 00:00:00	11	ens_1	1.4107443073602237	-0.36888061887566104
2022-05-01 00:00:00	11	ens_2	1.3945503212689363	-0.24398074597325156
2022-05-01 00:00:00	11	ens_3	1.422091379415537	-0.35998106989367695
2022-05-01 00:00:00	11	ens_4	1.4509468990384264	-0.3183157208694189
2022-05-01 00:00:00	11	ens_5	1.4427461027677724	-0.27060751964346214
2022-05-01 00:00:00	11	ens_6	1.459202794406374	-0.24978255196687754
2022-05-01 00:00:00	11	ens_7	1.4696624183045737	-0.3768280408259362
2022-05-01 00:00:00	11	ens_8	1.4446257632117625	-0.34308822853507764
2022-05-01 00:00:00	11	ens_9	1.4081991724029346	-0.3733380247122679
2022-05-01 00:00:00	12	ens_0	1.3309322445396343	-0.30239161824753225
2022-05-01 00:00:00	12	ens_1	1.3755092425336166	-0.3685932120458285
2022-05-01 00:00:00	12	ens_2	1.3447668704191902	-0.24130577109954154
2022-05-01 00:00:00	12	ens_3	1.3861934160253202	-0.3614813263622879
2022-05-01 00:00:00	12	ens_4	1.4311207435738813	-0.3308336982558771
2022-05-01 00:00:00	12	ens_5	1.3941841815605505	-0.2809703213030898
2022-05-01 00:00:00	12	ens_6	1.4269436770659756	-0.24963286621959824
2022-05-01 00:00:00	12	ens_7	1.4363973152524006	-0.37878011824890473
2022-05-01 00:00:00	12	ens_8	1.4178218199195396	-0.3581740988191696
2022-05-01 00:00:00	12	ens_9	1.3714569611103495	-0.3893902621738867
2022-05-01 00:00:00	13	ens_0	1.3352277926210663	-0.29060822997319175
2022-05-01 00:00:00	13	ens_1	1.3673404040635844	-0.3542118035292066
2022-05-01 00:00:00	13	ens_2	1.3427189457139574	-0.22755705054598171
2022-05-01 00:00:00	13	ens_3	1.368022757393745	-0.3610650195374639
2022-05-01 00:00:00	13	ens_4	1.4329429004217042	-0.307486783146925
2022-05-01 00:00:00	13	ens_5	1.3888076738074473	-0.2727078725626884
2022-05-01 00:00:00	13	ens_6	1.4145406868958679	-0.23564123966060826
2022-05-01 00:00:00	13	ens_7	1.4472025717711083	-0.3551335973346402
2022-05-01 00:00:00	13	ens_8	1.4006077395027885	-0.331137743790594
2022-05-01 00:00:00	13	ens_9	1.3796373573437648	-0.37970538414009847
2022-05-01 00:00:00	14	ens_0	1.283076358574583	-0.23581077796181987
2022-05-01 00:00:00	14	ens_1	1.3313671076137839	-0.29726006108199704
2022-05-01 00:00:00	14	ens_2	1.3199471550116797	-0.20709449794084753
2022-05-01 00:00:00	14	ens_3	1.31061325974989	-0.3165837536650432
2022-05-01 00:00:00	14	ens_4	1.3599853112022837	-0.21556995822353664
2022-05-01 00:00:00	14	ens_5	1.3377904702892967	-0.23239139297141412
2022-05-01 00:00:00	14	ens_6	1.3635369147952054	-0.17038727945652063
2022-05-01 00:00:00	14	ens_7	1.3816403388512764	-0.3105900385448218
2022-05-01 00:00:00	14	ens_8	1.3307156793592456	-0.24991557033706244
2022-05-01 00:00:00	14	ens_9	1.3319464249903967	-0.3235601074739903
2022-05-01 00:00:00	15	ens_0	1.365166614442766	-0.24887727320506148
2022-05-01 00:00:00	15	ens_1	1.4220562022628733	-0.30655979412949763
2022-05-01 00:00:00	15	ens_2	1.404161372945483	-0.24541989619188254
2022-05-01 00:00:00	15	ens_3	1.4221645451828908	-0.3402548614802403
2022-05-01 00:00:00	15	ens_4	1.4608280327109195	-0.20350366668053563
2022-05-01 00:00:00	15	ens_5	1.4107765519100934	-0.25892483186073695
2022-05-01 00:00:00	15	ens_6	1.4701151324337414	-0.16815256301776432
2022-05-01 00:00:00	15	ens_7	1.42288979197889	-0.34140663192497206
2022-05-01 00:00:00	15	ens_8	1.4271032804538526	-0.24779933191152098
2022-05-01 00:00:00	15	ens_9	1.4307612666125515	-0.33692587224922177
2022-05-01 00:00:00	16	ens_0	1.4673874745846565	-0.2847384377900081
2022-05-01 00:00:00	16	ens_1	1.5137355870479616	-0.3319217575351541
2022-05-01 00:00:00	16	ens_2	1.4847607095442252	-0.2886693905827238
2022-05-01 00:00:00	16	ens_3	1.5477184761916165	-0.3676577157219685
2022-05-01 00:00:00	16	ens_4	1.5689115281076083	-0.20952368266561455
2022-05-01 00:00:00	16	ens_5	1.490117983140707	-0.2898405756648156
2022-05-01 00:00:00	16	ens_6	1.583122241297625	-0.18057533287547664
2022-05-01 00:00:00	16	ens_7	1.5076386444982928	-0.3666226321203031
2022-05-01 00:00:00	16	ens_8	1.5273442242504192	-0.25783066315078157
2022-05-01 00:00:00	16	ens_9	1.52522219327225	-0.3538333684353507
2022-05-01 00:00:00	17	ens_0	1.5952037259912648	-0.28288729453245826
2022-05-01 00:00:00	17	ens_1	1.628469437754669	-0.3136412879497365
2022-05-01 00:00:00	17	ens_2	1.601370415342513	-0.28995875879003546
2022-05-01 00:00:00	17	ens_3	1.6773744920824452	-0.351319615751717
2022-05-01 00:00:00	17	ens_4	1.6896548207380393	-0.18054821161157464
2022-05-01 00:00:00	17	ens_5	1.5818222708538747	-0.2741669311925644
2022-05-01 00:00:00	17	ens_6	1.7241853741587099	-0.15038232592254341
2022-05-01 00:00:00	17	ens_7	1.6235826802847177	-0.3418101836281438
2022-05-01 00:00:00	17	ens_8	1.6507364134620484	-0.2196741480298382
2022-05-01 00:00:00	17	ens_9	1.6349199769453644	-0.331005200194752
2022-05-01 00:00:00	18	ens_0	1.6939311677502167	-0.25396272822973287
2022-05-01 00:00:00	18	ens_1	1.7105617600466927	-0.2560846609366369
2022-05-01 00:00:00	18	ens_2	1.6938026493221183	-0.2596641051660496
2022-05-01 00:00:00	18	ens_3	1.7685155760654265	-0.295841837283858
2022-05-01 00:00:00	18	ens_4	1.7762551146217909	-0.1257299131690803
2022-05-01 00:00:00	18	ens_5	1.65636532143467	-0.2279924630267474
2022-05-01 00:00:00	18	ens_6	1.8291986321352776	-0.0966894999783817
2022-05-01 00:00:00	18	ens_7	1.7235717398128194	-0.28780472643444505
2022-05-01 00:00:00	18	ens_8	1.7501304007176404	-0.15307313431065245
2022-05-01 00:00:00	18	ens_9	1.724251689909595	-0.28113374997906765
2022-05-01 00:00:00	19	ens_0	1.7751793876309576	-0.22701581117338832
2022-05-01 00:00:00	19	ens_1	1.8082785487979613	-0.20605418613598644
2022-05-01 00:00:00	19	ens_2	1.763525789343341	-0.23369835817616366
2022-05-01 00:00:00	19	ens_3	1.843216518012721	-0.25684978822994015
2022-05-01 00:00:00	19	ens_4	1.8677902127535535	-0.08915972517526058
2022-05-01 00:00:00	19	ens_5	1.704607748770869	-0.1972514015183636
2022-05-01 00:00:00	19	ens_6	1.9329571447026046	-0.05947159466278003
2022-05-01 00:00:00	19	ens_7	1.8088799160026279	-0.2590917050492162
2022-05-01 00:00:00	19	ens_8	1.8507831081336783	-0.1014288152059231
2022-05-01 00:00:00	19	ens_9	1.7918943578313542	-0.2501198541395115
2022-05-01 00:00:00	20	ens_0	1.8516940575767689	-0.1844809357646356
2022-05-01 00:00:00	20	ens_1	1.8940015002697108	-0.15650617959710825
2022-05-01 00:00:00	20	ens_2	1.8386487485407084	-0.193178212911501
2022-05-01 00:00:00	20	ens_3	1.910369945343583	-0.21337540633317073
2022-05-01 00:00:00	20	ens_4	1.9440850807303884	-0.04244047041725859
2022-05-01 00:00:00	20	ens_5	1.764427420339759	-0.16304534377260751
2022-05-01 00:00:00	20	ens_6	2.003254242804989	-0.014403661527564513
2022-05-01 00:00:00	20	ens_7	1.8691103423277846	-0.22941609677779295
2022-05-01 00:00:00	20	ens_8	1.9525680165525274	-0.05109302321217026
2022-05-01 00:00:00	20	ens_9	1.8392921684803587	-0.20589072392616783
2022-05-01 00:00:00	21	ens_0	1.937116321325923	-0.15479389044081882
2022-05-01 00:00:00	21	ens_1	1.974508401051252	-0.11271251641429604
2022-05-01 00:00:00	21	ens_2	1.9224986244999949	-0.15512078928705836
2022-05-01 00:00:00	21	ens_3	1.9973190187316499	-0.1783460690801883
2022-05-01 00:00:00	21	ens_4	1.999176443129171	-0.010263973095429089
2022-05-01 00:00:00	21	ens_5	1.8291382522828397	-0.13961252245349012
2022-05-01 00:00:00	21	ens_6	2.0888655182380784	0.020418956847170974
2022-05-01 00:00:00	21	ens_7	1.9394890614484999	-0.20461500675844754
2022-05-01 00:00:00	21	ens_8	2.0591052043868685	-0.017542396426483954
2022-05-01 00:00:00	21	ens_9	1.9153489668358794	-0.17136847998148322
2022-05-01 00:00:00	22	ens_0	1.9819389931638387	-0.12120314296564107
2022-05-01 00:00:00	22	ens_1	2.018133499350331	-0.059785936202841415
2022-05-01 00:00:00	22	ens_2	1.9872335075504852	-0.11888394820985766
2022-05-01 00:00:00	22	ens_3	2.030301636203583	-0.1311540401977684
2022-05-01 00:00:00	22	ens_4	2.02533216603939	0.029554707300769763
2022-05-01 00:00:00	22	ens_5	1.8782802547941049	-0.11063004400795125
2022-05-01 00:00:00	22	ens_6	2.136474047517536	0.05713623642478467
2022-05-01 00:00:00	22	ens_7	1.975740850317576	-0.17025132475637206
2022-05-01 00:00:00	22	ens_8	2.124884063143547	0.018139991705648294
2022-05-01 00:00:00	22	ens_9	1.9724603759819281	-0.12389048838285328
2022-05-01 00:00:00	23	ens_0	1.9523909164639357	-0.015545926263250395
2022-05-01 00:00:00	23	ens_1	1.9839010569293984	0.048783050614870455
2022-05-01 00:00:00	23	ens_2	1.9616475506677462	-0.01865265255323604
2022-05-01 00:00:00	23	ens_3	1.9841329374937093	-0.024981831195350683
2022-05-01 00:00:00	23	ens_4	1.982710343579858	0.1324327622433392
2022-05-01 00:00:00	23	ens_5	1.8554642369192405	-0.008978171992579205
2022-05-01 00:00:00	23	ens_6	2.1196230252779533	0.16007582252273433
2022-05-01 00:00:00	23	ens_7	1.9466723127975347	-0.06895040542391231
2022-05-01 00:00:00	23	ens_8	2.137341096932597	0.1131312568368877
2022-05-01 00:00:00	23	ens_9	1.9685357875999956	-0.02187615490165914
2022-05-01 00:00:00	24	ens_0	1.8746760905196644	0.07652474777731236
2022-05-01 00:00:00	24	ens_1	1.92394958410918	0.13800423373206788
2022-05-01 00:00:00	24	ens_2	1.8973771090135174	0.06398147145946405
2022-05-01 00:00:00	24	ens_3	1.934164319431834	0.06315458222103393
2022-05-01 00:00:00	24	ens_4	1.9277987631110287	0.2257129222112065
2022-05-01 00:00:00	24	ens_5	1.80910287550448	0.08991259170256911
2022-05-01 00:00:00	24	ens_6	2.078907853928497	0.25376856240698625
2022-05-01 00:00:00	24	ens_7	1.8913789407328268	0.014413383660558268
2022-05-01 00:00:00	24	ens_8	2.0828370246038097	0.19205271748251726
2022-05-01 00:00:00	24	ens_9	1.9152912698492461	0.052347869381981174
2022-05-01 00:00:00	25	ens_0	1.7290491372660695	0.09750167398910102
2022-05-01 00:00:00	25	ens_1	1.782343880525265	0.1598629989883461
2022-05-01 00:00:00	25	ens_2	1.745271571869671	0.08123653139548663
2022-05-01 00:00:00	25	ens_3	1.7779070038963596	0.08411608103629176
2022-05-01 00:00:00	25	ens_4	1.7766662917820535	0.22126234895142466
2022-05-01 00:00:00	25	ens_5	1.6703464593561952	0.1270112914061375
2022-05-01 00:00:00	25	ens_6	1.9465179004395763	0.27920968854904954
2022-05-01 00:00:00	25	ens_7	1.7223598945114216	0.027649620525760234
2022-05-01 00:00:00	25	ens_8	1.8884826260583876	0.2025515247935491
2022-05-01 00:00:00	25	ens_9	1.7570494225680962	0.06493313599570567
2022-05-01 00:00:00	26	ens_0	1.595911010628622	0.11760595085796141
2022-05-01 00:00:00	26	ens_1	1.6350443802802372	0.1857028565943727
2022-05-01 00:00:00	26	ens_2	1.5989309888132872	0.11829100138131261
2022-05-01 00:00:00	26	ens_3	1.647610708001097	0.10557060510035828
2022-05-01 00:00:00	26	ens_4	1.6124434259837104	0.20723679823928445
2022-05-01 00:00:00	26	ens_5	1.5507137081727724	0.1490248801637012
2022-05-01 00:00:00	26	ens_6	1.7853251394037806	0.2948629281862767
2022-05-01 00:00:00	26	ens_7	1.6047604192894747	0.07195058846512278
2022-05-01 00:00:00	26	ens_8	1.6869224444824407	0.20649683908619904
2022-05-01 00:00:00	26	ens_9	1.5947028072881482	0.08681660070272679
2022-05-01 00:00:00	27	ens_0	1.5642732544803888	0.03847393891884451
2022-05-01 00:00:00	27	ens_1	1.5776016431849227	0.10781414320831968
2022-05-01 00:00:00	27	ens_2	1.5660095231880626	0.051565354478554426
2022-05-01 00:00:00	27	ens_3	1.5857414885661254	0.027026000891959168
2022-05-01 00:00:00	27	ens_4	1.5573473139694123	0.0989108677688996
2022-05-01 00:00:00	27	ens_5	1.531565699487242	0.07582111985036283
2022-05-01 00:00:00	27	ens_6	1.7059211372787095	0.1998658565552137
2022-05-01 00:00:00	27	ens_7	1.592639268279257	0.02124051444857786
2022-05-01 00:00:00	27	ens_8	1.5963139312425327	0.09950962643994761
2022-05-01 00:00:00	27	ens_9	1.5393407350228605	0.006456305843824227
2022-05-01 00:00:00	28	ens_0	1.5412261616020169	-0.024356941277557453
2022-05-01 00:00:00	28	ens_1	1.5551152907313315	0.04713583090481491
2022-05-01 00:00:00	28	ens_2	1.552625265000378	-0.0077886448519373045
2022-05-01 00:00:00	28	ens_3	1.5462378926802858	-0.029490016298077095
2022-05-01 00:00:00	28	ens_4	1.5304675524397093	0.028958583295100617
2022-05-01 00:00:00	28	ens_5	1.5280858440354812	0.02386396009965306
2022-05-01 00:00:00	28	ens_6	1.6626699217004444	0.13335871972599161
2022-05-01 00:00:00	28	ens_7	1.583640771470755	-0.027891173901834623
2022-05-01 00:00:00	28	ens_8	1.5592257281783726	0.028070341332033254
2022-05-01 00:00:00	28	ens_9	1.5170143818132338	-0.04755082412267711
2022-05-01 00:00:00	29	ens_0	1.5298575475842884	-0.03393656943202247
2022-05-01 00:00:00	29	ens_1	1.5524085589533974	0.03886900694045294
2022-05-01 00:00:00	29	ens_2	1.5440970973365533	-0.014734045048775162
2022-05-01 00:00:00	29	ens_3	1.5246349499346303	-0.03871994764755032
2022-05-01 00:00:00	29	ens_4	1.513204941126177	0.019080186587269694
2022-05-01 00:00:00	29	ens_5	1.518649920702898	0.022958495448140683
2022-05-01 00:00:00	29	ens_6	1.6360613977157825	0.11768708170018943
2022-05-01 00:00:00	29	ens_7	1.57197228472124	-0.031149398876938145
2022-05-01 00:00:00	29	ens_8	1.5542647824504383	0.01568698287700834
2022-05-01 00:00:00	29	ens_9	1.5248151580378277	-0.05599693666994206
2022-05-01 00:00:00	30	ens_0	1.5205855768069254	-0.08670110586656658
2022-05-01 00:00:00	30	ens_1	1.5396159747984492	-0.012302925311125692
2022-05-01 00:00:00	30	ens_2	1.5402357504084447	-0.05769217883925029
2022-05-01 00:00:00	30	ens_3	1.5153370843062588	-0.0879143319767489
2022-05-01 00:00:00	30	ens_4	1.502354477643023	-0.03158624450725393
2022-05-01 00:00:00	30	ens_5	1.5058208657989298	-0.021166232264159937
2022-05-01 00:00:00	30	ens_6	1.6117336709134598	0.06378310713032845
2022-05-01 00:00:00	30	ens_7	1.56225098086286	-0.0777087660356094
2022-05-01 00:00:00	30	ens_8	1.547767017561753	-0.03491534354180629
2022-05-01 00:00:00	30	ens_9	1.5354226939313818	-0.10986079177355777
2022-05-01 00:00:00	31	ens_0	1.5216244884672532	-0.11746172749609213
2022-05-01 00:00:00	31	ens_1	1.5462850831861739	-0.044381738366641874
2022-05-01 00:00:00	31	ens_2	1.5456060045254314	-0.07877540325174635
2022-05-01 00:00:00	31	ens_3	1.5133577603280284	-0.11095478379510906
2022-05-01 00:00:00	31	ens_4	1.5022343694710005	-0.06484181517421418
2022-05-01 00:00:00	31	ens_5	1.5033121260625228	-0.05227080660130305
2022-05-01 00:00:00	31	ens_6	1.596381254327048	0.02963928077485903
2022-05-01 00:00:00	31	ens_7	1.566789558823785	-0.10159154135165095
2022-05-01 00:00:00	31	ens_8	1.548719062065851	-0.0628235713170356
2022-05-01 00:00:00	31	ens_9	1.536590785919759	-0.13661285009997337
2022-05-01 00:00:00	32	ens_0	1.4945633017628837	-0.12619285251926393
2022-05-01 00:00:00	32	ens_1	1.5347558619301434	-0.05971606361381313
2022-05-01 00:00:00	32	ens_2	1.5449125934069403	-0.0807041032638693
2022-05-01 00:00:00	32	ens_3	1.4965505928839844	-0.10937237855230937
2022-05-01 00:00:00	32	ens_4	1.4936408633474036	-0.08174539076520769
2022-05-01 00:00:00	32	ens_5	1.488579204109986	-0.06448971735385862
2022-05-01 00:00:00	32	ens_6	1.565341027734294	0.016081075729616614
2022-05-01 00:00:00	32	ens_7	1.5533441919212814	-0.1111720104359616
2022-05-01 00:00:00	32	ens_8	1.525726735072612	-0.07556538022406804
2022-05-01 00:00:00	32	ens_9	1.5183663097091542	-0.14206418473809146
2022-05-01 00:00:00	33	ens_0	1.46200033148841	-0.15845582611103537
2022-05-01 00:00:00	33	ens_1	1.5166377973484222	-0.09541045254568745
2022-05-01 00:00:00	33	ens_2	1.532721102221506	-0.1096200798450423
2022-05-01 00:00:00	33	ens_3	1.469211737332472	-0.1381620398930264
2022-05-01 00:00:00	33	ens_4	1.4869218126973698	-0.1220992720753443
2022-05-01 00:00:00	33	ens_5	1.4701266164172244	-0.09869347527227407
2022-05-01 00:00:00	33	ens_6	1.5421473261417287	-0.01756593023223703
2022-05-01 00:00:00	33	ens_7	1.5246151357448239	-0.15120459288009402
2022-05-01 00:00:00	33	ens_8	1.5062549751657996	-0.1114108382306005
2022-05-01 00:00:00	33	ens_9	1.4953803784034714	-0.1713682275966774
2022-05-01 00:00:00	34	ens_0	1.471027868586354	-0.186929690036892
2022-05-01 00:00:00	34	ens_1	1.5330764306017701	-0.11797738045680785
2022-05-01 00:00:00	34	ens_2	1.5519502538762917	-0.12898088181699952
2022-05-01 00:00:00	34	ens_3	1.4712871299052688	-0.15891615263369066
2022-05-01 00:00:00	34	ens_4	1.519771661666438	-0.14875597672842897
2022-05-01 00:00:00	34	ens_5	1.4896076400288814	-0.11828299114288807
2022-05-01 00:00:00	34	ens_6	1.5629287135430034	-0.04484815816778865
2022-05-01 00:00:00	34	ens_7	1.5403353968695195	-0.18048531376214175
2022-05-01 00:00:00	34	ens_8	1.5281324124205575	-0.1286608594170789
2022-05-01 00:00:00	34	ens_9	1.509619155590109	-0.19875152968530105
2022-05-01 00:00:00	35	ens_0	1.4897714625015999	-0.2872288268349801
2022-05-01 00:00:00	35	ens_1	1.5454608065891373	-0.19780919341407824
2022-05-01 00:00:00	35	ens_2	1.5468274651596994	-0.21811794036359877
2022-05-01 00:00:00	35	ens_3	1.48063240922198	-0.24667271311145975
2022-05-01 00:00:00	35	ens_4	1.5427167670749582	-0.2372830560553472
2022-05-01 00:00:00	35	ens_5	1.4946860889414597	-0.2067569324220581
2022-05-01 00:00:00	35	ens_6	1.5611148749675818	-0.14389346213626708
2022-05-01 00:00:00	35	ens_7	1.562189256547286	-0.25739274978584015
2022-05-01 00:00:00	35	ens_8	1.540633068135439	-0.21775835437782357
2022-05-01 00:00:00	35	ens_9	1.520951251457367	-0.29624093130206236
2022-05-01 00:00:00	36	ens_0	1.4893814890788555	-0.339767968844492
2022-05-01 00:00:00	36	ens_1	1.5379958795300535	-0.21373460092304553
